setny	1
dwasetny	2
dwùsetny	2
trzësetny	3
sztërësetny	4
piãcsetny	5
szescsetny	6
sédmësetny	7
sédemsetny	7
sétmësetny	7
òsmësetny	8
òsemsetny	8
dzewiãcsetny	9
