sg_nom	er
sg_gen	ra
sg_dat	rowi
sg_acc	er
sg_ins	rã
sg_loc	rze
sg_voc	rze
sg_voc	er
pl_nom	rë
pl_gen	rów
pl_dat	róm
pl_acc	rë
pl_ins	rama
pl_loc	rach
pl_voc	rë
