sg_nom	ta
sg_gen	të
sg_dat	ce
sg_acc	tã
sg_ins	tą
sg_loc	ce
sg_voc	to
sg_voc	ta
pl_nom	të
pl_gen	t
pl_gen	tów
pl_dat	tóm
pl_acc	të
pl_ins	tama
pl_loc	tach
pl_voc	të
